false_positive_rate,true_positive_rate,threshold
0.04484128930971888,0.0,0.07292073767799911
0.04489034980130501,0.0,0.07290402226945725
0.045380954717166265,0.0,0.07289506980538552
0.045430015208752395,0.0,0.07286940287449106
0.04552813619192464,0.0,0.07283352081783889
0.04562625717509689,0.0,0.07275580326378517
0.04577343864985527,0.0,0.07274772661277396
0.05489869008487465,0.0,0.0727220650877003
0.05494775057646078,0.0,0.07269640450411297
0.055143992542805276,0.0,0.07266053132091876
0.055193053034391405,0.0,0.07261174170843776
0.05538929500073591,0.0,0.07257475833234317
0.05548741598390816,0.0,0.07253889138864233
0.055634597458666536,0.0,0.07252344891538987
0.05573271844183879,0.0,0.07251323752544814
0.05627238384928617,0.0,0.07240183282612622
0.07020556345974586,0.0,0.07237618399142376
0.07040180542609037,0.0,0.07232343133035435
0.07059804739243487,0.0,0.07231468065488122
0.07074522886719325,0.0,0.07222895008354535
0.07103959181671,0.0,0.07220330759167493
0.07128489427464063,0.0,0.07206505182212641
0.07211892263160477,0.0,0.07205611009402535
0.07324731393808566,0.0,0.07203047394341822
0.07344355590443016,0.0,0.07194048567848677
0.07354167688760241,0.0,0.07188331284699345
0.07368885836236079,0.0,0.07185768303608175
0.07373791885394691,0.0,0.07177502414580061
0.0738851003287053,0.0,0.07173892159369988
0.07398322131187754,0.0,0.07171280336246699
0.07422852376980818,0.0,0.07171055833187989
0.0742775842613943,0.0,0.07169299923773242
0.07491537065201394,0.0,0.07168493485909555
0.07520973360153069,0.0,0.0715517114815647
0.07776087916400923,0.0,0.07154058460926416
0.0779080606387676,0.0,0.07139827546262845
0.07800618162193985,0.0,0.07139352669050147
0.0781043026051121,0.0,0.07137108302659811
0.07834960506304273,0.0,0.07136517745514004
0.07839866555462886,0.0,0.07134762704447584
0.07937987538635137,0.0,0.07133956665390895
0.07942893587793749,0.0,0.07132579835953601
0.079625177844282,0.0,0.07124649974422803
0.0798214198106265,0.0,0.07122089329712045
0.07996860128538488,0.0,0.07121742347140347
0.09036942550164352,0.0,0.07119528778947826
0.09090909090909091,0.0,0.07119255107238698
0.09135063533336604,0.0,0.07116694660458245
0.09164499828288279,0.0,0.07107390270989533
0.09179217975764117,0.0,0.07104830259513739
0.09238090565667469,0.0,0.07101996737929817
0.09242996614826081,0.0,0.07101764833332846
0.09267526860619144,0.0,0.0709943692433539
0.09277338958936368,0.0,0.07093298747735532
0.09282245008094982,0.0,0.07090613164146897
0.09321493401363881,0.0,0.07087301910992949
0.09385272040425845,0.0,0.0708501617290217
0.09517735367708384,0.0,0.07084742636531671
0.0952754746602561,0.0,0.07084314055719121
0.0962566844919786,0.0,0.07082183455966684
0.09640386596673699,0.0,0.07072883667789431
0.09650198694990923,0.0,0.07070051443553982
0.09660010793308149,0.0,0.07067766270715115
0.09684541039101212,0.0,0.07067492801988828
0.097188833832115,0.0,0.0706493425429674
0.09743413629004563,0.0,0.07055636765911832
0.097581317764804,0.0,0.07053078653201539
0.09763037825639014,0.0,0.07052805242071658
0.09792474120590688,0.0,0.0705024723324611
0.09797380169749301,0.0,0.07049434301901358
0.09866064857969876,0.0,0.07047689318270411
0.09890595103762939,0.0,0.07033005929248604
0.09924937447873228,0.0,0.07030448646832832
0.09934749546190452,0.0,0.0703002039961188
0.0994946769366629,0.0,0.07023695588127676
0.09959279791983516,0.0,0.07021155756326591
0.09964185841142129,0.0,0.07019325433358659
0.10008340283569642,0.0,0.07018598908677509
0.10018152381886866,0.0,0.07017183407987482
0.10042682627679929,0.0,0.07016042154835656
0.10057400775155767,0.0,0.07013212238929378
0.10072118922631605,0.0,0.07004395602445401
0.10126085463376343,0.0,0.07001365431156625
0.10135897561693569,0.0,0.06999340586585923
0.1035176372467252,0.0,0.06998809309587573
0.10361575822989746,0.0,0.06998536111270892
0.10454790757003385,0.0,0.06995980093505716
0.10469508904479223,0.0,0.06994440011451508
0.10479321002796448,0.0,0.06986691798604361
0.10484227051955061,0.0,0.06985633611139974
0.10552911740175637,0.0,0.06984136215390868
0.10557817789334249,0.0,0.06983863074613639
0.106166903792376,0.0,0.0698158072593823
0.10631408526713437,0.0,0.06977822008585122
0.10646126674189275,0.0,0.06975179811470944
0.106559387725065,0.0,0.06973343137245647
0.1067556296914095,0.0,0.06969466211556508
0.10798214198106265,0.0,0.06966911260326314
0.10803120247264877,0.0,0.06966638187095464
0.10950301722023255,0.0,0.06964356402833782
0.1096011382034048,0.0,0.06964083339621618
0.10994456164450768,0.0,0.06961528585881638
0.11004268262767992,0.0,0.06955639968251115
0.11014080361085218,0.0,0.06952244884312508
0.11058234803512731,0.0,0.06949690564909305
0.11082765049305794,0.0,0.06947136339220594
0.11092577147623019,0.0,0.06945062086398923
0.11122013442574695,0.0,0.0694430922157383
0.11126919491733307,0.0,0.06943292581147265
0.11136731590050532,0.0,0.06937581597246123
0.11161261835843596,0.0,0.06935027815818906
0.11166167885002208,0.0,0.06934398463010749
0.11220134425746946,0.0,0.06932474128086463
0.11229946524064172,0.0,0.06930538247242057
0.11264288868174459,0.0,0.06929920534045331
0.11269194917333071,0.0,0.0692834882543314
0.11293725163126135,0.0,0.06927094115531007
0.1130353726144336,0.0,0.06926666503338064
0.1132316145807781,0.0,0.06917815005022554
0.11386940097139774,0.0,0.06915261948804652
0.11401658244615612,0.0,0.06910635759211636
0.1145562478536035,0.0,0.06909883266700112
0.11470342932836187,0.0,0.06906314401099312
0.11489967129470638,0.0,0.06898054026011013
0.1149487317862925,0.0,0.06897781222798716
0.11504685276946475,0.0,0.0689550169479648
0.11534121571898151,0.0,0.06884483971856359
0.11543933670215376,0.0,0.06883402152310192
0.11548839719373988,0.0,0.06881445191557078
0.11568463916008438,0.0,0.06880850358652923
0.1157336996516705,0.0,0.06878763705849689
0.11597900210960113,0.0,0.06878298658617477
0.11602806260118727,0.0,0.06877598622164793
0.11612618358435951,0.0,0.06875474336463261
0.11637148604229014,0.0,0.06866659566700017
0.1164696070254624,0.0,0.06866202108289166
0.11651866751704852,0.0,0.06865283557044977
0.1166658489918069,0.0,0.06863650945678046
0.11676396997497915,0.0,0.06861099876665588
0.11686209095815141,0.0,0.06860400013328516
0.1170583329244959,0.0,0.06855238756348658
0.1172545748908404,0.0,0.06849006317755302
0.11730363538242654,0.0,0.06848687675882403
0.11759799833194329,0.0,0.06846455786034278
0.11764705882352941,0.0,0.06844153484684712
0.11774517980670167,0.0,0.06843905347888779
0.11779424029828779,0.0,0.06841834170880734
0.11789236128146004,0.0,0.0684065533872178
0.11808860324780454,0.0,0.0683228756482589
0.11828484521414905,0.0,0.06831814779656742
0.11833390570573517,0.0,0.06829989429466632
0.11853014767207967,0.0,0.06829580300690175
0.1185792081636658,0.0,0.06829264878669805
0.11867732914683805,0.0,0.0682899234520904
0.11892263160476868,0.0,0.06826715071235234
0.1189716920963548,0.0,0.06823465865779688
0.11906981307952706,0.0,0.06822877962026241
0.11911887357111318,0.0,0.06820724090364505
0.11931511553745769,0.0,0.06814627492941894
0.11936417602904381,0.0,0.0681280259415199
0.1202963253691802,0.0,0.06812078222533047
0.12034538586076632,0.0,0.06810651578684646
0.12063974881028308,0.0,0.06809529045653451
0.12073786979345533,0.0,0.06808829701406383
0.12083599077662759,0.0,0.06798922648984906
0.12113035372614434,0.0,0.0679521108260771
0.12122847470931658,0.0,0.0679462341788768
0.12127753520090272,0.0,0.06793846249290203
0.12181720060835009,0.0,0.06792347270092147
0.12191532159152235,0.0,0.06791648098789504
0.12211156355786686,0.0,0.06783653045714222
0.12230780552421135,0.0,0.06780265669458152
0.1224059265073836,0.0,0.06779210617941511
0.12255310798214199,0.0,0.06777717659737736
0.12265122896531423,0.0,0.06776668352008108
0.12284747093165874,0.0,0.06774470745099337
0.12294559191483098,0.0,0.06773100614500405
0.12304371289800324,0.0,0.06771335480282692
0.12319089437276161,0.0,0.06765638603660673
0.12323995486434774,0.0,0.06763547910654266
0.12348525732227837,0.0,0.06763091130587351
0.1235343178138645,0.0,0.06761285079717083
0.12377962027179512,0.0,0.06760543750977344
0.12387774125496738,0.0,0.06758475057765412
0.12397586223813963,0.0,0.0675799646482721
0.124123043712898,0.0,0.06757297639285131
0.12422116469607025,0.0,0.06755927847512821
0.12427022518765637,0.0,0.06751877629873693
0.12456458813717314,0.0,0.06745920838896424
0.12539861649413728,0.0,0.06743374089240994
0.12574203993524016,0.0,0.06730409654763825
0.12593828190158465,0.0,0.06728754793335068
0.12608546337634302,0.0,0.0672620867347844
0.1261835843595153,0.0,0.06723662647035455
0.12696855222489328,0.0,0.06722964167082945
0.12711573369965168,0.0,0.06720973452357204
0.12721385468282392,0.0,0.06720719184098523
0.1273610361575823,0.0,0.06711592992853233
